significant_drug	CMAP	LINCS	Cor	occurrence	clinical_phase	moa	target	disease_area	indication
vinpocetine	0	0	2	2	Launched	phosphodiesterase inhibitor|sodium channel blocker	PDE1A|PDE1C	neurology/psychiatry	stroke|senile dementia
xylazine	0	1	1	2	Launched	adrenergic receptor agonist	ADRA2A|ADRA2B|ADRA2C	neurology/psychiatry	anesthetic
yohimbine	0	0	2	2	Launched	adrenergic receptor antagonist	ADRA2A|ADRA2B|ADRA2C|DRD2|DRD3|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR7|KCNJ1|KCNJ10|KCNJ11|KCNJ12|KCNJ14|KCNJ15|KCNJ8	cardiology	cardiac arrythmia|bradycardia
zidovudine	0	1	1	2	Launched	nucleoside reverse transcriptase inhibitor	TERT	infectious disease	human immunodeficiency virus (HIV-1)|acquired immunodeficiency syndrome (AIDS)
zileuton	0	1	1	2	Launched	leukotriene synthesis inhibitor|lipoxygenase inhibitor	ALOX5	pulmonary	asthma
ziprasidone	0	0	2	2	Launched	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2C|HTR3A|HTR6|HTR7|SLC6A4	neurology/psychiatry	schizophrenia|bipolar disorder
zolmitriptan	0	0	2	2	Launched	serotonin receptor agonist	HTR1A|HTR1B|HTR1D|HTR1E|HTR1F	neurology/psychiatry	migraine headache
17-hydroxyprogesterone-caproate	0	0	1	1	Launched	progesterone receptor agonist	AR|ESR1|ESR2|NR1H4|NR1I2|NR3C1|PGR	obstetrics/gynecology	spontaneous preterm birth
abiraterone	0	0	1	1	Launched	androgen biosynthesis inhibitor	CYP11B1|CYP17A1	oncology	prostate cancer
acarbose	0	0	1	1	Launched	glucosidase inhibitor	AMY2A|MGAM	endocrinology	diabetes mellitus
alprenolol	0	0	1	1	Launched	adrenergic receptor antagonist	ADRB1|ADRB2	cardiology	angina pectoris
amisulpride	0	0	1	1	Launched	dopamine receptor antagonist	DRD2	neurology/psychiatry	psychosis|bipolar disorder|schizophrenia
amlexanox	0	0	1	1	Launched	histamine receptor modulator	FGF1|IL3|PDE4A|PDE4B|PDE4C|PDE4D|S100A12|S100A13	dental|pulmonary|ophthalmology|allergy	aphthous ulcers|asthma|conjunctivitis|allergic rhinitis
amoxicillin	0	0	1	1	Launched	penicillin binding protein inhibitor	CYP2C19|SLC15A1|SLC15A2|SLC22A6	infectious disease|gastroenterology	skin infections|duodenal ulcer disease|gonorrhea|ear infections|throat infections|genitourinary tract infections|respiratory tract infections
ampicillin	0	0	1	1	Launched	bacterial cell wall synthesis inhibitor		infectious disease	respiratory tract infections|meningitis|bacterial septicemia|endocarditis|urinary tract infections|gastrointestinal infections
argatroban	0	0	1	1	Launched	thrombin inhibitor	F2	hematology	heparin-induced thrombocytopenia (HIT)
aspirin	0	0	1	1	Launched	cyclooxygenase inhibitor	AKR1C1|ASIC3|EDNRA|HSPA5|IKBKB|NFKB1|NFKB2|NFKBIA|PRKAA1|PRKAA2|PRKAB1|PRKAB2|PRKAG1|PRKAG2|PRKAG3|PTGS1|PTGS2|RPS6KA3|TP53	neurology/psychiatry|endocrinology|dental	headache|fever|toothache|muscle pain
ataluren	0	0	1	1	Launched	CFTR channel agonist|dystrophin stimulant	DMD	genetics|pulmonary	duchenne muscular dystrophy (DMD)|cystic fibrosis
atomoxetine	0	0	1	1	Launched	norepinephrine transporter inhibitor	GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|SLC6A2|SLC6A3|SLC6A4	neurology/psychiatry	attention-deficit/hyperactivity disorder (ADHD)
atracurium	0	0	1	1	Launched	acetylcholine receptor antagonist		critical care|neurology/psychiatry	endotracheal intubation|muscle relaxant
azacitidine	0	0	1	1	Launched	DNA methyltransferase inhibitor	DNMT1|DNMT3A	hematologic malignancy|hematology	myelodysplastic diseases (MDS)|anemia|chronic myelomonocytic leukemia (CMMoL)
azithromycin	0	0	1	1	Launched	bacterial 50S ribosomal subunit inhibitor	MLNR	infectious disease	pelvic inflammatory disease|pneumonia
belinostat	0	0	1	1	Launched	HDAC inhibitor	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	hematologic malignancy	peripheral T-cell lymphoma (PTCL)
benzthiazide	0	0	1	1	Launched	carbonic anhydrase inhibitor	CA2	cardiology	hypertension|edema
bethanechol	0	0	1	1	Launched	acetylcholine receptor agonist	CHRM1|CHRM2|CHRM3|CHRM4	urology	urinary retention
bifonazole	0	0	1	1	Launched	sterol demethylase inhibitor		infectious disease	tinea pedis|tinea cruris
biotin	0	0	1	1	Launched	vitamin B	ACACA|ACACB|HLCS|MCCC1|MCCC2|PC|PCCA|PCCB|SLC5A6		
bosentan	0	0	1	1	Launched	endothelin receptor antagonist	EDNRA|EDNRB	pulmonary	pulmonary arterial hypertension (PAH)
calcitriol	0	0	1	1	Launched	vitamin D receptor agonist	VDR	endocrinology|orthopedics	hypocalcemia|hypoparathyroidism|osteoporosis
capsaicin	0	0	1	1	Launched	TRPV agonist	CFTR|TRPV1	neurology/psychiatry|rheumatology	muscle pain|rheumatoid arthritis
carbidopa	0	0	1	1	Launched	aromatic L-amino acid decarboxylase inhibitor	DDC	neurology/psychiatry	Parkinson's Disease
carmofur	0	0	1	1	Launched	thymidylate synthase inhibitor	TYMS	oncology	breast cancer|colorectal cancer
cefazolin	0	0	1	1	Launched	bacterial cell wall synthesis inhibitor	PON1	infectious disease	urinary tract infections|skin infections|bacterial septicemia|endocarditis|surgical prophylaxis|bone and joint infections
chloramphenicol	0	0	1	1	Launched	bacterial 50S ribosomal subunit inhibitor	CD55	infectious disease|endocrinology	meningitis|fever|cholera
cilastatin	0	0	1	1	Launched	dehydropeptidase inhibitor	DPEP1		
cimetidine	0	1	0	1	Launched	histamine receptor antagonist	HRH2|SLC29A4|SLC47A1|SLC47A2	gastroenterology|hematologic malignancy|endocrinology	duodenal ulcer disease|peptic ulcer disease (PUD)|gastroesophageal reflux disease (GERD)|aggressive systemic mastocytosis (ASM)|Zollinger-Ellison syndrome|endocrine adenoma
clarithromycin	0	0	1	1	Launched	bacterial 50S ribosomal subunit inhibitor	CYP3A4	otolaryngology|pulmonary|infectious disease	pharyngitis|tonsillitis|sinusitis|bronchitis|pneumonia|skin infections|otitis
clebopride	0	0	1	1	Launched	dopamine receptor antagonist	ACHE|DRD2	gastroenterology	nausea
clofarabine	0	0	1	1	Launched	ribonucleotide reductase inhibitor	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	hematologic malignancy	acute lymphoblastic leukemia (ALL)
clofibrate	0	0	1	1	Launched	PPAR receptor agonist	LPL|PPARA	endocrinology|cardiology	hyperlipidemia|cholesterol
deoxycholic-acid	0	0	1	1	Launched	biliverdin reductase A activator|G protein-coupled receptor agonist	FPR1|GPBAR1	endocrinology	submental fat
dexamethasone	0	0	1	1	Launched	glucocorticoid receptor agonist	ANXA1|NOS2|NR0B1|NR3C1|NR3C2	endocrinology|rheumatology|allergy|gastroenterology|hematology|neurology/psychiatry|dermatology	hypercalcemia|rheumatoid arthritis|psoriatic arthritis|osteoarthritis|allergic rhinitis|ulcerative colitis|anemia|multiple sclerosis|enteritis|lupus|dermatitis herpetiformis (DH)|nephrotic syndrome|psoriasis
dicycloverine	0	0	1	1	Launched	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3	gastroenterology	irritable bowel syndrome
didanosine	0	0	1	1	Launched	nucleoside reverse transcriptase inhibitor	PNP	infectious disease	human immunodeficiency virus (HIV-1)
dihydroergotamine	0	0	1	1	Launched	serotonin receptor agonist	ADRA2A|DRD2|HTR1B|HTR1D|HTR1E|HTR1F|HTR2B|HTR7	neurology/psychiatry	migraine headache
diltiazem	0	1	0	1	Launched	calcium channel blocker	CACNA1C|CACNA1S|CACNA2D1|CACNG1|HTR3A|KCNA5	cardiology	hypertension|angina pectoris
diphenhydramine	0	0	1	1	Launched	histamine receptor antagonist	HRH1	neurology/psychiatry	headache
domperidone	0	0	1	1	Launched	dopamine receptor antagonist	DRD2|DRD3	infectious disease	fescue toxicosis
dosulepin	0	0	1	1	Launched	norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI)|tricyclic antidepressant	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|SLC6A2|SLC6A4	neurology/psychiatry	depression
doxazosin	0	0	1	1	Launched	adrenergic receptor antagonist	ADRA1A|ADRA1B|ADRA1D	urology|cardiology	benign prostatic hyperplasia (BPH)|hypertension
efavirenz	0	0	1	1	Launched	HIV protease inhibitor	CYP1A2|CYP2B6|CYP2C19|CYP2C9|CYP2D6|CYP3A4	infectious disease	human immunodeficiency virus (HIV-1)
eplerenone	0	0	1	1	Launched	cytochrome P450 inhibitor	NR3C2	cardiology	congestive heart failure|hypertension
eprosartan	0	0	1	1	Launched	angiotensin receptor antagonist	AGTR1	cardiology	hypertension
ethisterone	0	0	1	1	Launched	progestogen hormone	TYR	endocrinology	amenorrhea
ethotoin	0	1	0	1	Launched	hydantoin antiepileptic	SCN5A	neurology/psychiatry	seizures
etoposide	0	1	0	1	Launched	topoisomerase inhibitor	TOP2A|TOP2B	oncology	non-small cell lung cancer (NSCLC)
eugenol	0	0	1	1	Launched	androgen receptor antagonist	AR	dental	toothache
ezetimibe	0	0	1	1	Launched	cholesterol inhibitor|Niemann-Pick C1-like 1 protein antagonist	ANPEP|NPC1L1|SOAT1	endocrinology|metabolism	hyperlipidemia|hypercholesterolemia|sitosterolemia
famotidine	0	0	1	1	Launched	histamine receptor antagonist	HRH2	gastroenterology	heartburn
felbamate	0	0	1	1	Launched	glutamate receptor antagonist	GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B	neurology/psychiatry	epilepsy
finasteride	0	0	1	1	Launched	5 alpha reductase inhibitor	AKR1D1|SRD5A1|SRD5A2	endocrinology	androgenetic alopecia
flavoxate	0	0	1	1	Launched	acetylcholine receptor antagonist	CHRM1|CHRM2	urology	urinary incontinence|interstitial cystitis (IC)|urethritis|prostatitis
flubendazole	0	0	1	1	Launched	tubulin polymerization inhibitor	TUBB	infectious disease	gastrointestinal parasites
fluconazole	0	0	1	1	Launched	sterol demethylase inhibitor	CYP51A1	infectious disease	esophageal candidiasis|meningitis
flucytosine	0	0	1	1	Launched	other antifungal	DNMT1	infectious disease	bacterial septicemia|endocarditis|urinary tract infections|meningitis
fludroxycortide	0	0	1	1	Launched	glucocorticoid receptor agonist	NR3C1|SERPINA6	infectious disease|dermatology	skin infections|psoriasis
flunisolide	0	1	0	1	Launched	cytochrome P450 inhibitor	NR3C1	allergy	allergic rhinitis
fluocinonide	0	0	1	1	Launched	glucocorticoid receptor agonist	NR3C1|SERPINA6|SMO	dermatology	seborrheic dermatitis|eczema
flutamide	0	0	1	1	Launched	androgen receptor antagonist	AHR|AR	oncology	prostate cancer
formestane	0	0	1	1	Launched	aromatase inhibitor	CYP19A1	oncology	breast cancer
fosinopril	0	0	1	1	Launched	angiotensin converting enzyme inhibitor	ACE	cardiology	hypertension|congestive heart failure
gemcitabine	0	0	1	1	Launched	ribonucleotide reductase inhibitor	CMPK1|RRM1|RRM2|TYMS	oncology	ovarian cancer|breast cancer|non-small cell lung cancer (NSCLC)|pancreatic cancer
glycopyrrolate	0	0	1	1	Launched	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5	gastroenterology	peptic ulcer disease (PUD)
ibuprofen	0	0	1	1	Launched	cyclooxygenase inhibitor		neurology/psychiatry|rheumatology|otolaryngology|obstetrics/gynecology|endocrinology|dental	headache|muscle pain|rheumatoid arthritis|backache|common cold|menstrual pain|fever|toothache
imipramine	0	1	0	1	Launched	norepinephrine reputake inhibitor|serotonin reuptake inhibitor	ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD5|HRH1|HTR1A|HTR2A|HTR2C|HTR6|HTR7|KCND2|KCND3|KCNH1|KCNH2|SLC6A2|SLC6A3|SLC6A4	neurology/psychiatry|urology	depression|nocturnal enuresis
imiquimod	0	0	1	1	Launched	interferon inducer|toll-like receptor agonist	TLR7|TLR8	dermatology|infectious disease|oncology	actinic keratosis (AK)|genital warts|basal cell carcinoma (BCC)
indapamide	0	0	1	1	Launched	thiazide diuretic	CA2|HTR3A|KCNQ1	cardiology	hypertension|congestive heart failure
indinavir	0	0	1	1	Launched	HIV protease inhibitor	CYP3A4|CYP3A5|CYP3A7	infectious disease	human immunodeficiency virus (HIV-1)
irbesartan	0	0	1	1	Launched	angiotensin receptor antagonist	AGTR1|JUN|SLC10A1	cardiology|nephrology	hypertension|diabetic nephropathy
isotretinoin	0	0	1	1	Launched	retinoid receptor agonist	RARA|RARB|RARG	dermatology	acne vulgaris (AV)
itopride	0	0	1	1	Launched	dopamine receptor antagonist	CHRM3|DRD2	gastroenterology|neurology/psychiatry	dyspepsia|gastroparesis|heartburn|nausea|vomiting|anorexia
itraconazole	0	0	1	1	Launched	cytochrome P450 inhibitor		infectious disease	onychomycosis|histoplasmosis|blastomycosis|aspergillosis
ketanserin	0	0	1	1	Launched	serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|DRD1|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A|HTR7|SLC18A1|SLC18A2	cardiology	hypertension
ketoprofen	0	0	1	1	Launched	cyclooxygenase inhibitor	PTGS1|PTGS2|SLC5A8	rheumatology	rheumatoid arthritis|osteoarthritis
latanoprost	0	0	1	1	Launched	prostanoid receptor agonist	PTGFR	ophthalmology	ocular hypertension|glaucoma
letrozole	0	0	1	1	Launched	aromatase inhibitor	CYP19A1	oncology	breast cancer
levocabastine	0	0	1	1	Launched	histamine receptor antagonist	HRH1|NTSR2	ophthalmology	conjunctivitis
levonorgestrel	0	0	1	1	Launched	estrogen receptor agonist|glucocorticoid receptor antagonist|progesterone receptor agonist|progesterone receptor antagonist	PGR	endocrinology	contraceptive
linezolid	0	0	1	1	Launched	bacterial 50S ribosomal subunit inhibitor	MAOA|MAOB	infectious disease	pneumonia|skin infections
lobeline	0	1	0	1	Launched	acetylcholine receptor antagonist	CHRNA10|CHRNA9|SLC18A2	neurology/psychiatry	smoking cessation
lofepramine	0	0	1	1	Launched	norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI)	HTR1A|SLC6A2|SLC6A4	neurology/psychiatry	depression
loratadine	0	0	1	1	Launched	histamine receptor antagonist	HRH1	allergy|neurology/psychiatry	allergic rhinitis|itching
losartan	0	0	1	1	Launched	angiotensin receptor antagonist	AGTR1	cardiology|nephrology	hypertension|diabetic nephropathy|hypertension
loteprednol	0	0	1	1	Launched	glucocorticoid receptor agonist|phospholipase inhibitor	NR3C1	ophthalmology	conjunctivitis
mafenide	0	0	1	1	Launched	carbonic anhydrase inhibitor	CA12|CA14|CA2|CA4|CA6|CA9	infectious disease	first-aid antibiotic|skin infections
mephentermine	0	0	1	1	Launched	adrenergic receptor agonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3	cardiology	hypotension
mepivacaine	0	0	1	1	Launched	potassium channel blocker|sodium channel blocker		neurology/psychiatry	local anesthetic
mesalazine	0	0	1	1	Launched	cyclooxygenase inhibitor|lipoxygenase inhibitor|prostanoid receptor antagonist	ALOX5|CHUK|IKBKB|MPO|PPARG|PTGS1|PTGS2	gastroenterology	ulcerative colitis|inflammatory bowel disease
mestinon	0	0	1	1	Launched	cholinesterase inhibitor	ACHE|BCHE	neurology/psychiatry	myasthenia gravis
methimazole	0	0	1	1	Launched	antithyroid agent	TPO	endocrinology	hyperthyroidism
methoxsalen	0	0	1	1	Launched	DNA synthesis inhibitor	CYP1A1|CYP1A2|CYP2A13|CYP2A6|CYP3A4	dermatology	psoriasis
methylprednisolone	0	0	1	1	Launched	glucocorticoid receptor agonist	NR3C1	endocrinology|rheumatology|dermatology|infectious disease|allergy|hematology|neurology/psychiatry|gastroenterology	hypercalcemia|thyroiditis|ankylosing spondylitis|bursitis|osteoarthritis|psoriatic arthritis|seborrheic dermatitis|mycosis|allergic rhinitis|psoriasis|anemia|multiple sclerosis|ulcerative colitis|enteritis
methysergide	0	0	1	1	Launched	serotonin receptor antagonist	HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR5A|HTR6|HTR7	neurology/psychiatry	headache
metyrapone	0	0	1	1	Launched	cytochrome P450 inhibitor	CYP11B1	nephrology	adrenal diagnostic agent
mexiletine	0	0	1	1	Launched	sodium channel blocker	PLAU|SCN4A|SCN5A	cardiology	ventricular arrhythmias|ventricular tachycardia (VT)
midostaurin	0	0	1	1	Launched	FLT3 inhibitor|KIT inhibitor|PKC inhibitor	FLT3|PRKCG	hematologic malignancy	acute myeloid leukemia (AML)
milrinone	0	0	1	1	Launched	phosphodiesterase inhibitor	PDE2A|PDE3A|PDE3B|PDE5A	cardiology	congestive heart failure
mirtazapine	0	0	1	1	Launched	adrenergic receptor antagonist|serotonin receptor antagonist	ADRA2A|ADRA2B|ADRA2C|HTR2A|HTR2C	neurology/psychiatry	depression
mitoxantrone	0	0	1	1	Launched	topoisomerase inhibitor	TOP2A	neurology/psychiatry|oncology|hematologic malignancy	multiple sclerosis|prostate cancer|acute myeloid leukemia (AML)
moclobemide	0	0	1	1	Launched	monoamine oxidase inhibitor	MAOA|MAOB	neurology/psychiatry	depression|anxiety
nabumetone	0	0	1	1	Launched	cyclooxygenase inhibitor	PTGS1|PTGS2	rheumatology	rheumatoid arthritis|osteoarthritis
NECA	0	0	1	1	Launched	adenosine receptor agonist	ADORA1|ADORA2A|ADORA2B|ADORA3		
neratinib	0	0	1	1	Launched	EGFR inhibitor	EGFR|ERBB2|KDR	oncology	breast cancer
nevirapine	0	0	1	1	Launched	non-nucleoside reverse transcriptase inhibitor	CYP1A2|CYP2A6|CYP2B6|CYP2C9|CYP2D6|CYP3A4|CYP3A5	infectious disease	human immunodeficiency virus (HIV-1)
nicotine	0	0	1	1	Launched	acetylcholine receptor agonist	CHAT|CHRNA10|CHRNA2|CHRNA3|CHRNA4|CHRNA5|CHRNA6|CHRNA7|CHRNA9|CHRNB2|CHRNB3|CHRNB4|CYP19A1|TBXAS1|TRPA1	neurology/psychiatry	smoking cessation
nifedipine	0	1	0	1	Launched	calcium channel blocker	CACNA1C|CACNA1D|CACNA1F|CACNA1H|CACNA1S|CACNA2D1|CACNB2|CALM1|GLRA1|GLRA3|GLRB|KCNA1|KCNA5|NR1I2|TRPM3	cardiology	vasospastic angina|chronic stable angina
nizatidine	0	0	1	1	Launched	histamine receptor antagonist	HRH2	gastroenterology	duodenal ulcer disease|erosive esophagitis (EE)|ulcerative esophagitis (UE)|gastroesophageal reflux disease (GERD)
norepinephrine	0	0	1	1	Launched	adrenergic receptor agonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|PAH|SLC18A1|SLC18A2	cardiology|allergy|neurology/psychiatry	hypertension|urticaria|headache|seasonal affective disorder
norethindrone	0	0	1	1	Launched	progesterone receptor agonist	PGR	obstetrics/gynecology	endometriosis
noscapine	0	0	1	1	Launched	bradykinin receptor antagonist|tubulin polymerization inhibitor	SIGMAR1	pulmonary	cough suppressant
olaparib	0	0	1	1	Launched	PARP inhibitor	PARP1|PARP2	oncology	ovarian cancer
olmesartan	0	1	0	1	Launched	angiotensin receptor antagonist	AGTR1	cardiology	hypertension
ondansetron	0	0	1	1	Launched	serotonin receptor antagonist	HTR3A|HTR3B	gastroenterology	nausea|vomiting
orlistat	0	0	1	1	Launched	lipase inhibitor	CNR1|DAGLA|DAGLB|FASN|LIPF|PNLIP	endocrinology	weight-loss aid
ouabain	0	1	0	1	Launched	ATPase inhibitor	ATP1A1	cardiology	hypertension|cardiac arrythmia
oxibendazole	0	0	1	1	Launched	tubulin polymerization inhibitor	TUBB|TUBB4B	infectious disease	strongyles
oxprenolol	0	0	1	1	Launched	adrenergic receptor antagonist	ADRB1	cardiology	angina pectoris|hypertension|cardiac arrythmia
oxybutynin	0	0	1	1	Launched	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3	urology	urinary incontinence
palmitoylethanolamide	0	0	1	1	Launched	cannabinoid receptor agonist	CNR2|GPR119|GPR55		
panobinostat	0	1	0	1	Launched	HDAC inhibitor	HDAC1|HDAC2|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8|HDAC9	hematologic malignancy	multiple myeloma
pefloxacin	0	0	1	1	Launched	bacterial DNA gyrase inhibitor	TOP2A	infectious disease|urology	gastrointestinal infections|urethritis|gonorrhea|urinary tract infections
perospirone	0	0	1	1	Launched	dopamine receptor antagonist|serotonin receptor antagonist	DRD2|DRD3|DRD4	neurology/psychiatry	schizophrenia|bipolar disorder
perphenazine	0	1	0	1	Launched	dopamine receptor antagonist	CALM1|DRD1|DRD2|HRH1|HTR2A|HTR2C|HTR6|HTR7	neurology/psychiatry|gastroenterology	schizophrenia|nausea|vomiting
pheniramine	0	0	1	1	Launched	histamine receptor antagonist	HRH1	allergy	allergic rhinitis|urticaria
phenylbutyrate	0	0	1	1	Launched	HDAC inhibitor	HDAC1	metabolism	urea cycle disorders
phenytoin	0	0	1	1	Launched	hydantoin antiepileptic	SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	neurology/psychiatry	seizures
phloretin	0	0	1	1	Launched	sodium/glucose cotransporter inhibitor	AQP9|CLCN3|SLC23A1		
piperidolate	0	0	1	1	Launched	acetylcholine receptor antagonist	CHRM1	neurology/psychiatry	spasms
pirarubicin	0	0	1	1	Launched	topoisomerase inhibitor	TOP2A	oncology	breast cancer
procarbazine	0	0	1	1	Launched	monoamine oxidase inhibitor		hematologic malignancy	Hodgkin's lymphoma
procyclidine	0	0	1	1	Launched	acetylcholine receptor antagonist		neurology/psychiatry	parkinsonism|Parkinson's Disease|akathisia|dystonia
propranolol	0	0	1	1	Launched	adrenergic receptor antagonist	ADRB1|ADRB2	cardiology|neurology/psychiatry	hypertension|angina pectoris|migraine headache
propylthiouracil	0	0	1	1	Launched	thyroid peroxidase inhibitor	DIO1|TPO	endocrinology	hyperthyroidism|Grave's disease|goiter
quinapril	0	0	1	1	Launched	angiotensin converting enzyme inhibitor	ACE	cardiology	hypertension|congestive heart failure|angioedema
quinethazone	0	0	1	1	Launched	thiazide diuretic		cardiology	hypertension
quinine	0	0	1	1	Launched	hemozoin biocrystallization inhibitor	GP9|KCNB2|KCNN4|SLC29A4	infectious disease	malaria
ramipril	0	0	1	1	Launched	angiotensin converting enzyme inhibitor	ACE	cardiology	hypertension
ribavirin	0	0	1	1	Launched	antiviral	ADK|ENPP1|IMPDH1|IMPDH2|NT5C2	infectious disease	hepatitis C
rifabutin	0	0	1	1	Launched	protein synthesis inhibitor		infectious disease	human immunodeficiency virus (HIV-1)
rifapentine	0	0	1	1	Launched	RNA polymerase inhibitor	CYP2C8|CYP2C9|CYP3A4	infectious disease	tuberculosis
rifaximin	0	0	1	1	Launched	RNA synthesis inhibitor		gastroenterology	diarrhea|irritable bowel syndrome|hepatic encephalopathy (HE)
rosmarinic-acid	0	0	1	1	Launched	GABA transaminase inhibitor	MCL1|TYR		
safinamide	0	0	1	1	Launched	dopamine reuptake inhibitor|glutamate inhibitor|monoamine oxidase inhibitor	MAOB	neurology/psychiatry	Parkinson's Disease
SN-38	0	0	1	1	Launched	topoisomerase inhibitor	TOP 1.00	oncology	colorectal cancer
streptozotocin	0	0	1	1	Launched	DNA alkylating agent		oncology	pancreatic cancer
sulfacetamide	0	0	1	1	Launched	PABA antagonist		ophthalmology	conjunctivitis
sumatriptan	0	0	1	1	Launched	serotonin receptor agonist	HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR5A|HTR6|HTR7	neurology/psychiatry	migraine headache
synephrine	0	0	1	1	Launched	adrenergic receptor agonist	ADRA1A	otolaryngology	sinusitis
tacrolimus	0	0	1	1	Launched	calcineurin inhibitor	FKBP1A	transplant	organ rejection
talipexole	0	0	1	1	Launched	adrenergic receptor agonist|dopamine receptor agonist	ADRA2A|DRD2|HTR3A	infectious disease	genitial herpes
temozolomide	0	0	1	1	Launched	DNA alkylating agent	MGMT	oncology	glioblastoma|astrocytoma
temsirolimus	0	1	0	1	Launched	mTOR inhibitor	MTOR	oncology	renal cell carcinoma (RCC)
terazosin	0	0	1	1	Launched	adrenergic receptor antagonist	ADRA1A|ADRA1B|ADRA1D	urology|cardiology	benign prostatic hyperplasia (BPH)|hypertension
terbutaline	0	0	1	1	Launched	adrenergic receptor agonist	ADRB2	pulmonary	bronchospasm|bronchitis|emphysema
thioproperazine	0	0	1	1	Launched	dopamine receptor antagonist	ADRA1A|ADRA1B|DRD1|DRD2|HTR1A|HTR2A	neurology/psychiatry	schizophrenia
tiagabine	0	0	1	1	Launched	GABA uptake inhibitor	SLC6A1	neurology/psychiatry	seizures
tianeptine	0	0	1	1	Launched	selective serotonin reuptake enhancer (SSRE)	OPRD1|OPRK1|OPRM1	neurology/psychiatry|pulmonary|gastroenterology	depression|asthma|irritable bowel syndrome
timolol	0	0	1	1	Launched	adrenergic receptor antagonist	ADRB1|ADRB2	ophthalmology	ocular hypertension|glaucoma
tizanidine	0	0	1	1	Launched	adrenergic receptor agonist	ADRA2A|ADRA2B|ADRA2C|NISCH	neurology/psychiatry	spasms
tolazoline	0	0	1	1	Launched	adrenergic receptor antagonist	ADRA1A|ADRA2A|ADRA2B|ADRA2C|HRH1|HRH2	neurology/psychiatry	reverse sedative
tolbutamide	0	0	1	1	Launched	ATP channel blocker	ABCC8|KCNJ1|KCNJ11|KCNJ8	endocrinology	diabetes mellitus
treprostinil	0	0	1	1	Launched	prostanoid receptor agonist	P2RY12|PPARD|PTGIR	pulmonary	pulmonary arterial hypertension (PAH)
triclabendazole	0	0	1	1	Launched	microtubule inhibitor	DNMT1	infectious disease	tapeworm
triprolidine	0	0	1	1	Launched	histamine receptor antagonist	HRH1	allergy	allergic rhinitis
ubenimex	0	0	1	1	Launched	leukotriene synthesis inhibitor	LTA4H|RNPEP	hematologic malignancy	acute myeloid leukemia (AML)
vinburnine	0	0	1	1	Launched	adrenergic receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4	neurology/psychiatry	stroke
vindesine	0	0	1	1	Launched	tubulin polymerization inhibitor	TUBB|TUBB1	oncology	breast cancer|non-small cell lung cancer (NSCLC)|melanoma
voriconazole	0	0	1	1	Launched	cytochrome P450 inhibitor	CYP2C19|CYP2C9|CYP3A4|CYP3A5|PTGS1	infectious disease	esophageal candidiasis|aspergillosis|skin infections
vorinostat	0	0	1	1	Launched	HDAC inhibitor	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC5|HDAC6|HDAC8|HDAC9	hematologic malignancy	cutaneous T-cell lymphoma (CTCL)
